pnum,firm,performance,inv_num,avg_similarity
6972223,MU,0,"['05691228-1', '05505158-2']",
6972214,MU,0,"['06507114-1', '06486536-2', '06784525-3']",
6972200,MU,0,"['06329832-3', '06064120-1', '06012502-1', '05879965-1']",
6971499,MU,1,"['06103636-5', '06631798-3', '06412768-2']",
6971109,MU,5,"['06971109-2', '04159211-1', '06317877-2']",
6970969,MU,6,"['06968439-1', '06895486-0']",
6970359,MU,7,"['05173451-2', '04349364-1', '05140404-3']",
6970053,MU,19,"['03895147-1', '03909925-1', '05419807-1']",
6969918,MU,4,"['06969918-1', '05454474-1']",
6969914,MU,10,"['06835592-1', '06576495-2', '05879965-1']",
6969677,MU,5,"['06194229-1', '05773363-1']",
6968439,MU,4,"['06968439-1', '06895486-0']",
6958661,MU,1,"['05003513-1', '05241266-2', '06005797-2']",
6958537,MU,2,"['06825553-4', '05331200-3', '06710454-1', '06825553-7', '06010954-3', '06825553-5', '06825553-3']",
6958519,MU,6,"['06110798-2', '04446547-1']",
6958300,MU,22,"['05326892-1', '05227331-1']",
6958302,MU,53,"['03895147-1', '03909925-1']",
6958297,MU,0,"['05438011-2', '05094712-1', '05225024-5']",
6958287,MU,0,"['04183781-1', '03881884-2']",
6968026,MU,7,"['05614856-3', '05661428-1']",
6957760,MU,2,"['06064120-1', '06268275-3', '05291061-1']",
6956577,MU,0,"['06741253-2', '05555540-1']",
6955996,MU,0,"['05910880-2', '05711812-1', '05555486-2', '05264396-1', '05910880-1']",
6955968,MU,11,"['04183781-1', '03909925-1']",
6955940,MU,8,"['06660136-1', '04452124-2', '06646902-2', '05129991-1']",
6954400,MU,4,"['05033023-3', '06047352-3', '05673224-2']",
6954388,MU,2,"['05128563-2', '05661428-1']",
6954385,MU,10,"['04891794-1', '05032892-4', '04958088-2']",
6954081,MU,0,"['06329832-3', '06064120-1', '06012502-1', '05879965-1']",
6954000,MU,3,"['05012664-1', '06246250-2']",
6953996,MU,1,"['03895147-1', '03909925-1']",
6953995,MU,3,"['04899107-2', '05419807-1', '04906314-1']",
6953891,MU,2,"['06329220-2', '06064120-1', '05248075-3', '05925384-1']",
6953749,MU,0,"['05847463-1', '05633200-1']",
6953743,MU,2,"['05032233-3', '04936950-1', '04871688-1']",
6953730,MU,37,"['03895147-1', '03909925-1']",
6953720,MU,1,"['04452124-2', '06646902-2', '05129991-1']",
6953706,MU,1,"['04183781-1', '03881884-2']",
6953700,MU,0,"['06329832-3', '06064120-1', '06012502-1', '05879965-1']",
6953699,MU,0,"['06329832-3', '06064120-1', '06012502-1', '05879965-1']",
6953531,MU,0,"['05601656-1', '05689334-4']",
6953375,MU,11,"['03895147-1', '03909925-1']",
6952744,MU,1,"['04899107-2', '04906314-1']",
6952371,MU,2,"['05502671-1', '05424672-1']",
6952109,MU,0,"['06841991-1', '06446021-1']",
6952051,MU,1,"['05730835-2', '05032233-3', '05382550-1']",
6952054,MU,4,"['04899107-2', '05419807-1', '04906314-1']",
6952032,MU,48,"['04183781-1', '03895147-1', '03909925-1']",
6951982,MU,22,"['06746894-9', '06486536-1', '06403401-3']",
6951981,MU,0,"['05925384-2', '05925384-1']",
6951789,MU,2,"['05032892-4', '05848017-1', '05077737-4']",
6951777,MU,1,"['06486536-1', '06403401-3', '06773960-2']",
6951684,MU,1,"['06064120-1', '05248075-3']",
6951636,MU,1,"['05691228-1', '05633200-1']",
6950911,MU,2,"['06233659-2', '06233659-1']",
6950898,MU,1,"['05281868-1', '05245577-2']",
6950585,MU,3,"['03879585-3', '03909925-1']",
6950487,MU,11,"['04105144-1', '05614856-2']",
6949957,MU,0,"['06628142-2', '05541938-2']",
6950178,MU,1,"['06677250-4', '06589611-2']",
6967369,MU,1,"['05373227-1', '04981810-1']",
6949952,MU,1,"['05442642-1', '06023429-1']",
6949948,MU,0,"['05757713-1', '05003513-1', '05241266-2']",
6949943,MU,0,"['06329832-3', '06064120-1', '06012502-1', '05879965-1']",
6949839,MU,1,"['03879585-3', '03881884-2']",
6949834,MU,11,"['06791168-1', '05879965-1']",
6949827,MU,0,"['05773363-1', '05032233-3']",
6949792,MU,0,"['05319593-1', '05578505-2']",
6949795,MU,2,"['05185275-1', '05523258-3', '06949795-0']",
6949789,MU,0,"['06265297-1', '04915807-1', '04452124-2', '05505158-2']",
6949477,MU,0,"['06111285-3', '05555486-2', '05505158-2', '05910880-1']",
6949445,MU,8,"['06110798-2', '04742016-1']",
6967307,MU,6,"['05012664-1', '04906314-1']",
6949427,MU,2,"['05691228-1', '06458652-1']",
6949407,MU,6,"['06582992-2', '06582992-1', '06582992-6', '06552910-2', '06855572-5', '06582992-3', '06582992-5', '06836009-6']",
6949402,MU,0,"['04452124-2', '05129991-1']",
6949158,MU,2,"['05638958-1', '05291061-1']",
6949011,MU,0,"['06039633-1', '04872356-4']",
6948230,MU,0,"['03895147-1', '03909925-1']",
6948041,MU,0,"['05033023-3', '06948041-1']",
6967348,MU,8,"['06275058-1', '05424672-1']",
6948027,MU,0,"['05373227-1', '05552739-3', '04965221-1', '04579814-1']",
6947513,MU,6,"['05212442-2', '05666379-1', '05365551-5', '04338679-1', '04070632-1', '05279975-1', '04515906-3', '05365551-4', '06130602-9', '04871688-1']",
6947346,MU,2,"['06711093-2', '05381368-2']",
6947341,MU,1,"['05787096-3', '05663919-3']",
6947323,MU,3,"['05056063-2', '06618291-1', '06259631-2']",
6947301,MU,1,"['06441364-2', '05249201-2']",
6946863,MU,1,"['05352945-2', '05555166-1', '05032892-4']",
6946732,MU,1,"['05419807-1', '04810523-3']",
6946722,MU,0,"['05729049-1', '05140405-2', '06072228-1']",
6946713,MU,1,"['04446547-1', '04419991-1']",
6967164,MU,0,"['05601656-1', '05879965-1']",
6946407,MU,0,"['06461983-2', '06132802-4', '06461983-3']",
6946393,MU,3,"['05032233-3', '05607722-2']",
6946389,MU,2,"['03881884-2', '04222816-1']",
6946357,MU,3,"['03900944-2', '05032233-3']",
6946325,MU,51,"['06773960-2', '06946325-1']",
6945855,MU,0,"['06039633-1', '04872356-4']",
6944839,MU,1,"['06769103-2', '05033023-3']",
6944710,MU,2,"['06441364-2', '05249201-2']",
6967154,MU,19,"['05773363-1', '05032233-3', '06844260-1']",
6944043,MU,1,"['06049483-3', '06366489-1']",
6943450,MU,6,"['06746894-9', '06486536-1', '06403401-3']",
6943392,MU,1,"['05555486-2', '06095085-1']",
6967146,MU,1,"['04965221-1', '05629230-3', '05639685-1', '05563089-3', '04811091-4', '04130878-2']",
6943107,MU,0,"['05032233-3', '05533924-2']",
6943106,MU,2,"['05773363-1', '06250688-1', '06844260-1']",
6943078,MU,0,"['05691228-1', '06465373-1']",
6943073,MU,2,"['05920068-1', '05925415-2']",
6943065,MU,5,"['03978577-1', '03879585-3']",
6941526,MU,0,"['05614856-3', '05148546-1', '05424672-1']",
6967134,MU,0,"['05691228-1', '06121133-4']",
6941124,MU,1,"['05212442-2', '05666379-1', '05365551-5', '04338679-1', '04070632-1', '05279975-1', '04515906-3', '05365551-4', '06130602-9', '04871688-1']",
6940748,MU,6,"['06716644-1', '04912665-2']",
6940310,MU,0,"['06628142-2', '05274743-2']",
6967132,MU,9,"['05691228-1', '04446547-1']",
6940181,MU,10,"['06569709-1', '06762074-1']",
6940172,MU,1,"['05227331-1', '05032233-3']",
6940112,MU,4,"['06194229-1', '06111285-3', '05032233-3', '04742016-1', '05363794-3', '05321649-5', '05843830-1']",
6939817,MU,0,"['05032233-3', '05601656-1']",
6939813,MU,0,"['05213659-1', '05225024-5']",
6967127,MU,0,"['05032233-1', '06582992-1', '06552910-2', '06582992-3', '06836008-2']",
6939794,MU,5,"['05032233-3', '06121133-4']",
6939764,MU,0,"['05576069-1', '05319593-1']",
6939761,MU,0,"['06939761-0', '05656886-1']",
6939744,MU,0,"['05419807-1', '04906314-1']",
6939723,MU,0,"['06194229-1', '05032233-3']",
6939211,MU,2,"['06872132-1', '06666749-1']",
6939501,MU,1,"['05840598-1', '06337122-2', '06337122-3']",
6939199,MU,2,"['06576531-4', '06576531-3', '06576531-5', '06576531-1', '06576531-2', '06514797-3']",
6967125,MU,4,"['06486536-1', '06403401-3']",
6939145,MU,3,"['05012664-1', '05173451-2', '05419807-1']",
6938200,MU,2,"['05666379-1', '05365551-5']",
6938140,MU,7,"['06895486-1', '06895486-0']",
6937528,MU,6,"['04891794-1', '04452124-2']",
6937519,MU,1,"['05787097-2', '05033023-3']",
6937517,MU,4,"['06438032-2', '06052307-2']",
6937278,MU,5,"['06295013-2', '06567028-1']",
6937246,MU,0,"['04782444-1', '04100832-1']",
6937077,MU,4,"['06937077-0', '06460402-1']",
6937005,MU,1,"['05969805-2', '05769945-1', '05217369-3']",
6937066,MU,0,"['05757713-1', '05003513-1', '05241266-2']",
6967113,MU,0,"['06329832-3', '06064120-1', '06012502-1', '05879965-1']",
6936916,MU,2,"['06577004-4', '04776958-1']",
6936909,MU,5,"['05003513-1', '05568435-1']",
6936897,MU,0,"['05416348-1', '04631219-2']",
6936886,MU,0,"['03909925-1', '04222816-1']",
6936849,MU,7,"['03895147-1', '03909925-1']",
6936775,MU,2,"['05688700-1', '05879965-1']",
6936549,MU,1,"['05032233-3', '04981810-1']",
6936547,MU,0,"['06412437-4', '06677250-4', '05601656-1', '06589611-2', '05863813-1', '06136690-1']",
6936539,MU,4,"['05032233-3', '06121133-4']",
6936513,MU,0,"['06753271-6', '05910880-2', '05773363-1']",
6936507,MU,11,"['05332137-1', '05618461-1', '05506172-1']",
6936489,MU,0,"['06168504-1', '06303469-2']",
6935372,MU,1,"['06412437-4', '05032233-3', '05863813-1']",
6966480,MU,3,"['04977993-1', '06158647-3', '05315255-1']",
6934798,MU,0,"['06441364-2', '05249201-2']",
6934797,MU,3,"['06441364-2', '05249201-2']",
6934785,MU,6,"['05666379-1', '05210509-1', '04648238-3']",
6934199,MU,17,"['04753412-1', '05588255-1']",
6934173,MU,3,"['05373227-1', '05278770-2', '05896337-1']",
6934172,MU,1,"['06441364-2', '05249201-2']",
6933665,MU,0,"['03871596-1', '05129991-1']",
6933580,MU,1,"['06162738-1', '05601656-1', '05633200-1']",
6965923,MU,8,"['04316471-2', '05673224-2']",
6933552,MU,0,"['05773341-2', '03970841-1']",
6933524,MU,4,"['05012664-1', '06246250-2']",
6933224,MU,1,"['06716644-1', '03970841-1']",
6933207,MU,0,"['03900944-2', '05378945-3']",
6933081,MU,0,"['05798193-2', '06933081-1']",
6932687,MU,1,"['06039633-1', '06095085-1']",
6932077,MU,0,"['05012664-1', '05173451-2', '05907492-5', '05419807-1']",
6930955,MU,3,"['05373227-1', '04753412-1', '04105144-1']",
6965540,MU,3,"['05208779-2', '06021452-3']",
6930916,MU,0,"['06275446-1', '05524096-1']",
6930909,MU,7,"['04452124-2', '06646902-2']",
6930901,MU,0,"['04965221-1', '06930901-1', '05332137-1', '05869360-3']",
6930536,MU,4,"['06121789-2', '05345112-1']",
6930525,MU,11,"['04105144-1', '06460402-1']",
6930503,MU,6,"['05866928-1', '05587961-2', '05097381-1', '05555166-1', '06266272-6', '05936901-1']",
6930363,MU,4,"['05024961-2', '05416348-1']",
6930350,MU,0,"['05793079-2', '05576069-1', '05185275-1']",
6930346,MU,37,"['03895147-1', '03909925-1']",
6930058,MU,13,"['04784973-3', '05032233-3', '06136690-1']",
6930039,MU,0,"['05216572-2', '04981810-1']",
6930029,MU,0,"['05601656-1', '05633200-1', '06093661-2']",
6930017,MU,2,"['05855811-2', '03871596-1']",
6965537,MU,13,"['04411150-1', '04722075-4']",
6930015,MU,4,"['05691228-1', '05264396-1']",
6929984,MU,16,"['03879585-3', '03909925-1']",
6927666,MU,0,"['03895147-1', '03909925-1']",
6927445,MU,1,"['05013680-9', '05185275-1', '05264396-1']",
6927473,MU,0,"['05847463-1', '05332137-1', '06093661-2']",
6927434,MU,1,"['05600252-1', '06043690-2']",
6927179,MU,0,"['05264396-1', '05910880-1']",
6927122,MU,20,"['03879585-3', '03895147-1', '03909925-1']",
6927135,MU,0,"['05252506-4', '05047117-1']",
6926775,MU,6,"['05902491-1', '05486126-3', '05863813-1']",
6926191,MU,1,"['05840598-1', '06854633-1']",
6926190,MU,1,"['05879965-1', '06926190-1']",
6925024,MU,1,"['05212442-2', '04731604-1', '05889416-1']",
6925021,MU,4,"['05381368-2', '05264725-1', '05424672-1']",
6925011,MU,5,"['06438032-2', '06052307-2']",
6924968,MU,0,"['06194229-1', '05032233-3']",
6924653,MU,40,"['06841991-1', '06446021-1']",
6924637,MU,2,"['06526519-1', '06924637-2', '06092714-1']",
6965160,MU,4,"['06064120-1', '05140405-2']",
6924550,MU,6,"['05729049-1', '05691649-3']",
6924522,MU,1,"['05578941-2', '04981810-4']",
6924194,MU,0,"['04891794-3', '03909925-1', '04222816-1']",
6924186,MU,5,"['05185275-1', '05750012-4']",
6923045,MU,3,"['06779386-1', '06692987-4', '06779386-4', '06779386-3']",
6965123,MU,1,"['03895147-1', '03909925-1']",
6922751,MU,2,"['06441364-2', '05249201-2']",
6922367,MU,8,"['05666390-1', '05661428-1']",
6922341,MU,7,"['06028467-3', '06137273-1']",
6921966,MU,0,"['05729049-1', '05140405-2', '04914269-1']",
6964915,MU,22,"['04899107-2', '04936950-1', '04906314-1']",
6921860,MU,6,"['04946735-1', '06432796-1', '06677772-1', '05885854-1']",
6921710,MU,0,"['06417537-1', '06136690-1']",
6921708,MU,1,"['05032233-3', '05533924-2']",
6921702,MU,73,"['03895147-1', '03909925-1']",
6921692,MU,0,"['06818359-1', '05563089-3']",
6921318,MU,0,"['06137119-2', '04872356-4']",
6921017,MU,1,"['06071009-1', '05731244-1']",
6920626,MU,0,"['06628142-2', '05541938-2']",
6964909,MU,0,"['06265297-1', '05910880-1']",
6920081,MU,3,"['06768697-1', '06385129-1']",
6920064,MU,3,"['06424561-3', '05757695-2', '06134138-1']",
6919735,MU,2,"['05757713-1', '05003513-1', '05241266-2']",
6919645,MU,0,"['06746894-7', '06919645-1']",
6919756,MU,2,"['06711093-2', '06219293-1', '05381368-2']",
6919638,MU,1,"['05691228-1', '06399983-2']",
6919613,MU,1,"['04891794-1', '04515906-3', '04912665-2']",
6919612,MU,1,"['05773341-2', '06716719-3', '06716719-2']",
6964903,MU,5,"['03909925-1', '04222816-1']",
6919551,MU,5,"['06043690-1', '06043690-2']",
6919266,MU,25,"['03895147-1', '03909925-1']",
6919257,MU,0,"['05910880-2', '05843830-1']",
6918965,MU,2,"['04515906-3', '05505158-2']",
6918960,MU,0,"['05363794-3', '06136690-1']",
6964901,MU,2,"['06194229-1', '06964901-0', '05843830-1']",
6918072,MU,1,"['06868019-0', '05424672-1']",
6917545,MU,0,"['05056063-2', '05563959-1', '04652837-2', '06259631-2']",
6917411,MU,1,"['05244759-1', '05416348-1']",
6917222,MU,0,"['05757713-1', '05003513-1', '05241266-2']",
6917112,MU,7,"['06194229-1', '05032233-3']",
6917083,MU,0,"['04446547-1', '05332137-1']",
6916723,MU,0,"['05691228-1', '05213659-1', '05656531-2', '06458652-1', '04936950-1']",
6916710,MU,0,"['04446547-1', '04464824-2']",
6916683,MU,1,"['06329832-3', '05925384-1', '04776958-1']",
6916668,MU,10,"['04528446-2', '05173873-3']",
6916380,MU,1,"['05032233-3', '06002259-4']",
6916374,MU,0,"['05032233-3', '04936950-1']",
6914843,MU,1,"['04547868-2', '05999473-1', '06418070-2']",
6914830,MU,5,"['05245577-2', '05335202-1']",
6914821,MU,1,"['06671206-2', '06259631-2']",
6914813,MU,3,"['05033023-3', '05673224-2']",
6964881,MU,6,"['06825553-4', '05331200-3', '06710454-1', '06825553-7', '06010954-3', '06825553-8', '06825553-5', '06825553-3']",
6914805,MU,2,"['05012444-1', '05569617-4', '04754431-1', '05956267-2', '05280894-1']",
6914800,MU,39,"['03895147-1', '03909925-1']",
6914326,MU,4,"['06210992-3', '06577004-6', '06577004-7', '05923081-1', '06577004-4', '05893726-7', '06426552-1']",
6914317,MU,0,"['06303469-3', '04042743-1', '04766842-1', '06303469-5', '06303469-2', '06303469-6']",
6914310,MU,2,"['04936950-1', '04871688-1']",
6914278,MU,11,"['03895147-1', '03909925-1', '05419807-1']",
6914275,MU,3,"['05614856-3', '05729049-1', '06460402-1']",
6964602,MU,1,"['06039633-1', '05231306-1']",
6914198,MU,0,"['04899107-2', '04891794-3', '05140405-2', '05419807-1', '04906314-1']",
6914017,MU,2,"['04987089-1', '06432591-1', '05910880-1', '05952045-1']",
6913966,MU,2,"['05264725-2', '05614856-2']",
6913997,MU,0,"['05419807-1', '05231306-1']",
6913952,MU,7,"['06913952-1', '06577004-4', '05893726-7']",
6913523,MU,0,"['05297755-3', '06220934-1', '06220934-2']",
6913476,MU,19,"['06486536-2', '06773960-2']",
6912985,MU,0,"['06912985-0', '06912985-1']",
6963989,MU,6,"['06144593-3', '05345110-1']",
6912778,MU,8,"['04183781-1', '03895147-1', '03909925-1']",
6912324,MU,0,"['06584235-2', '04686648-1']",
6912147,MU,0,"['04452124-2', '06813178-4', '06646902-2', '05129991-1']",
6911862,MU,2,"['06110781-3', '05274743-2']",
6963343,MU,0,"['04100832-1', '05555540-1']",
6963128,MU,0,"['04914269-1', '05140404-3', '04906314-1']",
6963101,MU,1,"['04452124-2', '05505158-2']",
6962846,MU,1,"['06962846-1', '05252506-4', '06511879-1']",
6962866,MU,1,"['03895147-1', '03909925-1']",
6962841,MU,0,"['05087485-1', '05847463-1', '05332137-1', '05869360-3', '06093661-2']",
6968482,MU,0,"['06671834-2', '06493259-1', '05757695-2', '06134138-1']",
6962833,MU,0,"['06570783-1', '04515906-3']",
6962826,MU,0,"['06329832-3', '06064120-1', '06012502-1', '05879965-1']",
6962824,MU,6,"['06194229-1', '06111285-3', '05032233-3']",
6962248,MU,0,"['06103636-5', '06631798-3', '06412768-2']",
6961805,MU,3,"['05033023-3', '06047352-3', '05673224-2']",
6961277,MU,11,"['04452124-2', '06646902-2', '05129991-1']",
6961265,MU,0,"['06771533-2', '06392922-6', '05280894-1']",
6961259,MU,22,"['04579814-1', '04648238-3']",
6960821,MU,4,"['03900944-2', '03909925-1', '04222816-1']",
6960796,MU,3,"['04742016-1', '04915807-1']",
6960767,MU,1,"['06124140-1', '05968710-2']",
6960538,MU,41,"['03895147-1', '03909925-1']",
6960534,MU,0,"['05213659-1', '05225024-5']",
6968448,MU,0,"['06321356-2', '05307083-1']",
6960513,MU,0,"['05910880-2', '05843830-1']",
6960264,MU,0,"['06265297-1', '05969983-2']",
6959358,MU,2,"['06441364-2', '05249201-2']",
6959016,MU,5,"['05373227-1', '05335202-1']",
6958926,MU,0,"['06441364-2', '05249201-2']",
6958901,MU,0,"['05688700-1', '06018175-2']",
6969631,MU,3,"['06110798-2', '04742016-1']",
6911735,MU,1,"['05419807-1', '04810523-3']",
6911367,MU,2,"['06911367-0', '05691228-1']",
6903425,MU,3,"['06903425-1', '06210813-2', '05506172-1']",
6903399,MU,4,"['06392922-6', '05173873-3', '06707084-3']",
6903018,MU,0,"['06306012-1', '05685951-2']",
6903014,MU,1,"['05032233-3', '05385854-1']",
6903010,MU,0,"['05032233-3', '04936950-1', '04871688-1']",
6903003,MU,10,"['03895147-1', '03909925-1', '05419807-1']",
6903001,MU,4,"['03978577-1', '03881884-2']",
6902985,MU,1,"['05773363-1', '05032233-3']",
6902973,MU,1,"['06902973-1', '06458652-1']",
6911355,MU,7,"['04899107-2', '05691649-3', '04906314-1']",
6902952,MU,1,"['05729049-1', '05140405-2', '06072228-1']",
6902689,MU,0,"['05978230-3', '05326652-1']",
6901852,MU,0,"['05486126-4', '06143580-3']",
6901541,MU,4,"['06424576-1', '06424576-2']",
6901023,MU,3,"['05442642-1', '04160934-1', '06142852-2']",
6911301,MU,0,"['06737200-1', '05932491-3']",
6901013,MU,2,"['05352945-2', '05128563-2', '05424672-1', '05661428-1', '06480429-1']",
6901008,MU,0,"['05524096-1', '06549468-2']",
6900716,MU,1,"['03895147-1', '03909925-1']",
6900625,MU,0,"['05033023-3', '04785424-2']",
6900586,MU,1,"['05656886-2', '05616400-1', '05441624-3']",
6900528,MU,35,"['05729049-1', '05140405-2', '05923959-1']",
6900521,MU,23,"['03895147-1', '03909925-1']",
6900515,MU,2,"['05032233-3', '05563089-3', '04811091-4', '04844869-1', '06121133-4']",
6900500,MU,0,"['05645682-1', '06666749-1', '06322712-2']",
6900497,MU,16,"['05910880-2', '05773363-1', '06095085-1']",
6900496,MU,0,"['05032233-3', '04981810-1']",
6900494,MU,0,"['06723597-4', '05332137-1', '05869360-3', '06093661-2']",
6900493,MU,0,"['05373227-1', '04981810-1']",
6910874,MU,2,"['06331453-2', '05925384-1']",
6900459,MU,4,"['04899107-2', '05012664-1', '05696031-1', '05894218-8', '05894218-6', '05593927-4', '05894218-9', '05894218-7', '04906314-1']",
6900138,MU,2,"['04811091-4', '06121133-4']",
6900122,MU,58,"['03895147-1', '03909925-1']",
6900116,MU,12,"['03895147-1', '03909925-1', '05419807-1']",
6900106,MU,5,"['06194229-1', '05773363-1']",
6900080,MU,1,"['06844618-1', '05879965-1']",
6911111,MU,0,"['06039633-1', '05231306-1']",
6900079,MU,6,"['04914269-1', '05419807-1']",
6899797,MU,0,"['05012664-1', '05419807-1']",
6899025,MU,0,"['05486126-4', '06143580-3']",
6910260,MU,0,"['03895147-1', '03909925-1']",
6898362,MU,15,"['03879585-3', '03909925-1']",
6898144,MU,2,"['05787096-3', '03920121-1']",
6898138,MU,0,"['05657284-1', '06723618-1']",
6898131,MU,2,"['05274743-2', '06259631-2']",
6897571,MU,0,"['05012664-1', '05173451-2', '05907492-5', '05419807-1']",
6897553,MU,3,"['05140404-2', '05140405-2']",
6897467,MU,0,"['05134085-1', '04959325-2', '04936950-1']",
6897160,MU,5,"['05773363-1', '06095085-1']",
6897096,MU,11,"['06064120-1', '05140405-2']",
6897082,MU,6,"['04742016-1', '06767778-2', '06897082-2']",
6911737,MU,1,"['04899107-2', '04914269-1']",
6896760,MU,7,"['06514795-2', '05879965-1']",
6896730,MU,0,"['06194229-1', '06753271-1', '05773363-1', '05032233-3']",
6895661,MU,3,"['06085407-1', '06085407-2']",
6895526,MU,0,"['06163853-1', '06073133-1']",
6895522,MU,13,"['04105144-1', '04040498-1']",
6895486,MU,7,"['06895486-2', '06895486-1', '06895486-0']",
6895474,MU,1,"['05588255-1', '04579814-1']",
6909984,MU,2,"['06297877-1', '06708131-1']",
6894894,MU,4,"['06353530-3', '05951179-1', '06353530-2']",
6894765,MU,6,"['06894765-0', '05932491-3']",
6894532,MU,3,"['03895147-1', '03909925-1']",
6894521,MU,0,"['05593927-4', '05140404-3']",
6894386,MU,11,"['06582992-2', '05032233-1', '06582992-1', '06582992-6', '06552910-2', '06576531-3', '06582992-3', '06582992-5', '06836008-2', '06894386-8']",
6909929,MU,2,"['05925384-2', '04906314-1']",
6894380,MU,2,"['06514795-2', '05879965-1']",
6894372,MU,0,"['05729049-1', '05140405-2', '04914269-1']",
6894354,MU,2,"['05824158-2', '06830977-3', '06830977-1']",
6894310,MU,1,"['05691228-1', '04446547-1']",
6894332,MU,0,"['04965221-1', '05644166-1', '05563089-3']",
6894306,MU,0,"['06054768-3', '04130878-2']",
6893984,MU,58,"['03895147-1', '03909925-1']",
6909659,MU,0,"['05212442-2', '05889416-1', '04731604-1']",
6893958,MU,0,"['06121084-1', '05134085-1']",
6893957,MU,1,"['05847463-1', '05332137-1']",
6893952,MU,2,"['05419807-1', '05879965-1']",
6893949,MU,0,"['05945350-3', '06479377-3', '05506172-1']",
6893933,MU,1,"['03895147-1', '03909925-1']",
6893905,MU,0,"['03916707-1', '05314869-2']",
6893804,MU,1,"['05032892-4', '04906314-1']",
6909656,MU,5,"['05598156-2', '04452124-2']",
6893506,MU,2,"['05032233-3', '04936950-1']",
6893504,MU,0,"['05968710-2', '05968710-1']",
6891955,MU,2,"['06891955-0', '06891955-1']",
6891749,MU,8,"['04452124-2', '06646902-2', '05129991-1']",
6891415,MU,9,"['04105144-1', '06605969-1']",
6891398,MU,0,"['05757713-1', '05003513-1', '05241266-2']",
6891248,MU,9,"['05691649-3', '05419807-1']",
6891245,MU,0,"['05711812-1', '04452124-2']",
6891217,MU,0,"['05773363-1', '06095085-1']",
6909641,MU,4,"['05056063-2', '05056063-1', '05541938-2']",
6891215,MU,5,"['04452124-2', '05910880-1']",
6891108,MU,4,"['06329832-3', '06523254-2', '05879965-1']",
6890865,MU,2,"['06162738-1', '06121133-4']",
6890863,MU,2,"['05094712-1', '05225024-5']",
6890858,MU,4,"['05225024-5', '05625215-2']",
6909635,MU,18,"['04891794-3', '03909925-1', '04222816-1']",
6890843,MU,8,"['03895147-1', '03909925-1', '05378945-3']",
6890842,MU,4,"['05032233-3', '04981810-1', '05385854-1']",
6890818,MU,0,"['05691228-1', '06465373-1']",
6890814,MU,1,"['05773363-1', '05032233-3']",
6890812,MU,8,"['03895147-1', '03909925-1']",
6890790,MU,1,"['05700718-1', '06890790-2', '06660136-1', '04936950-1']",
6890596,MU,16,"['06194229-1', '06753271-6', '06753271-1', '05910880-2', '05773363-1', '05032233-3']",
6909392,MU,0,"['04686648-1', '06043690-2']",
6890591,MU,0,"['05231306-1', '06095085-1']",
6890384,MU,0,"['04977993-1', '04810523-3', '05879965-1', '05140404-3']",
6889698,MU,0,"['06103636-5', '05297755-3', '05232875-5', '05200359-5', '06103636-4']",
6889430,MU,5,"['05923081-1', '05879965-1']",
6889357,MU,13,"['05373227-1', '04753412-1', '05783948-2', '04648238-3']",
6889336,MU,8,"['05614856-3', '06605969-1']",
6889289,MU,2,"['06754772-2', '05202999-2']",
6888771,MU,3,"['04891794-1', '04452124-2', '05614856-2']",
6888762,MU,0,"['05552739-3', '05578941-2']",
6888747,MU,2,"['06049483-3', '06366489-1']",
6888738,MU,2,"['06049483-3', '06366489-1']",
6888719,MU,7,"['05588255-1', '06040983-3']",
6888394,MU,5,"['05657019-1', '06888394-0']",
6888232,MU,1,"['04183781-1', '03881884-2']",
6888217,MU,2,"['06121084-1', '05134085-1']",
6888214,MU,11,"['06110798-2', '04742016-1']",
6888212,MU,0,"['05032233-3', '04631219-2', '05382550-1']",
6909276,MU,1,"['05969805-2', '05769945-1', '05217369-3']",
6888186,MU,1,"['05691228-1', '06465373-1']",
6888185,MU,1,"['06049483-3', '06366489-1']",
6888159,MU,2,"['05173451-2', '04906314-1']",
6887774,MU,0,"['05264396-1', '05910880-1', '05633200-1']",
6887763,MU,0,"['06261913-2', '05419807-1']",
6887755,MU,0,"['05213659-1', '05656531-2']",
6909196,MU,2,"['05373227-1', '04753412-1', '05677649-1', '05458086-1', '05814865-2', '05419807-1', '05385854-1', '05245577-2', '05335202-1']",
6887749,MU,2,"['03909925-1', '04222816-1']",
6887740,MU,2,"['06329220-2', '06577018-2', '06524881-1']",
6887719,MU,0,"['05757695-2', '06134138-1']",
6887629,MU,0,"['06737200-1', '05932491-3']",
6886734,MU,0,"['05291061-1', '05140404-1']",
6886247,MU,0,"['06047470-2', '05961722-2']",
6909194,MU,1,"['04899107-2', '04906314-1']",
6885396,MU,26,"['06043690-1', '06043690-3', '06087970-1', '06043690-2']",
6885542,MU,0,"['05563089-3', '05601656-1', '05571733-1']",
6909171,MU,0,"['04183781-1', '03881884-2']",
6885238,MU,0,"['05352945-2', '05555166-1']",
6885108,MU,4,"['06072228-1', '06885108-0', '05879965-1']",
6885051,MU,0,"['04959325-2', '06130468-2', '06358756-6', '04419991-1', '04936950-1']",
6884739,MU,49,"['03895147-1', '03909925-1']",
6884725,MU,1,"['05213659-1', '04452124-2']",
6884723,MU,3,"['06511906-1', '05925415-3']",
6884716,MU,0,"['05032233-3', '05533924-2']",
6884706,MU,12,"['03895147-1', '03909925-1', '05419807-1']",
